age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,,divorced,primary,no,239,no,no,cellular,29,aug,204,2,-1,0,unknown,no
28,management,single,tertiary,no,-328,yes,no,telephone,2,feb,318,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,317,no,no,cellular,7,aug,112,7,-1,0,unknown,no
35,management,divorced,tertiary,no,6997,yes,no,cellular,9,jul,1121,1,-1,0,unknown,yes
58,blue-collar,married,,no,2516,yes,no,cellular,16,jul,303,1,-1,0,unknown,no
31,self-employed,single,tertiary,no,253,yes,no,cellular,7,may,157,1,349,4,failure,no
37,,single,primary,no,1241,no,no,unknown,9,jun,60,2,-1,0,unknown,no
46,management,married,primary,no,357,yes,yes,unknown,19,may,221,2,-1,0,unknown,no
36,management,married,primary,no,5427,no,no,unknown,12,jun,398,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,139,yes,no,unknown,23,may,166,1,-1,0,unknown,no
34,technician,married,secondary,no,1,yes,no,unknown,24,jun,165,5,-1,0,unknown,no
23,student,single,secondary,no,922,no,no,cellular,1,sep,81,5,99,3,,no
36,admin.,married,tertiary,no,1145,yes,no,cellular,29,sep,75,1,239,2,failure,no
44,blue-collar,single,secondary,no,633,yes,no,unknown,13,may,1032,1,-1,0,unknown,no
31,student,single,secondary,no,93,no,no,cellular,19,nov,584,2,-1,0,unknown,no
31,management,single,tertiary,no,0,yes,no,cellular,28,jul,117,3,-1,0,unknown,no
48,technician,single,tertiary,no,0,no,no,unknown,16,jun,73,4,-1,0,unknown,no
41,management,divorced,tertiary,no,25,yes,yes,cellular,26,mar,117,2,-1,0,unknown,yes
25,blue-collar,married,secondary,no,192,yes,no,unknown,28,may,357,3,-1,0,unknown,no
57,services,married,secondary,no,162,yes,no,unknown,5,may,174,1,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,606,yes,no,cellular,2,feb,194,1,-1,0,unknown,no
32,management,single,tertiary,no,0,no,no,cellular,22,aug,360,2,-1,0,unknown,no
33,management,single,tertiary,no,238,no,no,cellular,8,aug,80,2,-1,0,unknown,no
59,housemaid,married,primary,no,935,yes,no,cellular,19,nov,103,3,166,2,failure,no
25,management,single,tertiary,no,6246,no,no,cellular,9,jun,98,3,-1,0,unknown,no
63,admin.,divorced,secondary,no,4680,no,no,cellular,15,sep,953,2,-1,0,unknown,yes
33,technician,married,secondary,no,2376,no,no,cellular,7,aug,278,3,-1,0,unknown,no
40,management,single,tertiary,no,269,yes,no,cellular,27,aug,97,4,-1,0,unknown,no
40,blue-collar,married,secondary,no,1039,yes,no,cellular,20,nov,57,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,456,no,no,cellular,12,may,121,1,-1,0,unknown,no
55,admin.,married,secondary,no,-2,no,no,cellular,28,aug,76,1,-1,0,unknown,no
26,blue-collar,married,secondary,no,557,yes,yes,unknown,27,may,282,2,-1,0,unknown,no
27,management,single,tertiary,no,1137,yes,no,cellular,8,may,26,1,-1,0,unknown,no
35,services,married,secondary,no,586,yes,yes,cellular,17,apr,96,2,344,2,failure,no
48,blue-collar,married,primary,no,719,no,yes,cellular,11,aug,418,5,-1,0,unknown,yes
33,management,married,tertiary,no,1388,yes,no,cellular,10,nov,280,1,89,2,failure,no
38,management,married,tertiary,no,5506,no,no,cellular,20,nov,74,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,445,yes,no,cellular,16,apr,218,1,330,2,failure,no
31,management,single,tertiary,no,533,no,no,cellular,12,nov,90,3,93,6,success,yes
44,admin.,single,secondary,no,-497,yes,no,cellular,11,may,115,2,370,2,failure,no
36,unemployed,divorced,tertiary,no,734,no,no,cellular,19,aug,276,2,-1,0,unknown,no
56,services,married,,no,628,no,no,cellular,29,aug,96,2,-1,0,unknown,no
55,admin.,married,secondary,no,420,yes,no,unknown,30,may,41,3,-1,0,unknown,no
26,blue-collar,single,secondary,no,2,yes,no,cellular,7,may,223,1,-1,0,unknown,no
39,admin.,married,secondary,no,150,no,no,cellular,3,jun,296,4,-1,0,unknown,yes
50,services,married,primary,no,-15,no,yes,unknown,2,jul,71,1,-1,0,unknown,no
55,entrepreneur,divorced,tertiary,no,1730,no,no,cellular,17,nov,89,2,118,3,failure,no
36,management,single,tertiary,no,1876,no,no,cellular,4,may,150,1,-1,0,unknown,no
34,technician,divorced,tertiary,no,1242,yes,no,unknown,29,may,578,3,-1,0,unknown,no
38,services,married,secondary,no,-314,yes,no,unknown,28,may,66,2,-1,0,unknown,no
32,management,married,secondary,no,134,yes,yes,cellular,15,may,532,3,-1,0,unknown,yes
35,technician,single,secondary,no,27,yes,no,cellular,25,may,214,1,305,1,,yes
34,management,married,tertiary,no,1036,yes,no,cellular,2,mar,78,4,103,7,failure,no
31,blue-collar,married,secondary,no,1545,yes,yes,cellular,13,may,207,1,-1,0,unknown,no
37,blue-collar,married,primary,no,3574,yes,no,unknown,2,jun,152,2,-1,0,unknown,no
50,technician,married,secondary,no,232,no,no,cellular,18,nov,90,1,-1,0,unknown,no
47,blue-collar,married,,no,584,yes,no,unknown,19,may,79,19,-1,0,unknown,no
36,blue-collar,married,primary,no,214,no,no,unknown,17,jun,423,1,-1,0,unknown,no
40,management,married,tertiary,no,5010,no,no,cellular,17,nov,49,1,-1,0,unknown,no
62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,216,1,183,4,success,yes
37,blue-collar,married,secondary,no,2066,yes,yes,cellular,31,jul,34,5,-1,0,unknown,no
30,management,single,secondary,no,209,no,no,cellular,18,aug,243,9,-1,0,unknown,no
47,entrepreneur,married,secondary,no,0,no,no,unknown,5,jun,1446,1,-1,0,unknown,yes
30,blue-collar,single,secondary,no,332,no,no,cellular,14,jul,465,3,-1,0,unknown,no
29,admin.,single,secondary,no,315,yes,no,unknown,2,jun,121,4,-1,0,unknown,no
51,blue-collar,married,primary,no,3764,no,no,telephone,9,mar,450,3,181,6,success,yes
53,technician,married,,no,253,yes,no,cellular,8,may,763,1,-1,0,unknown,no
47,unknown,married,,no,1880,no,no,unknown,18,jun,64,2,-1,0,unknown,no
37,management,single,tertiary,no,1027,yes,no,cellular,2,mar,313,1,152,2,success,yes
60,retired,married,primary,no,115,no,no,cellular,11,aug,82,2,-1,0,unknown,no
31,technician,married,secondary,no,-556,yes,no,cellular,7,aug,115,2,-1,0,unknown,no
81,retired,married,secondary,no,93,no,no,cellular,7,dec,164,1,-1,0,unknown,no
45,management,married,secondary,no,2873,yes,no,cellular,28,aug,30,16,-1,0,unknown,no
35,admin.,single,secondary,no,206,yes,no,cellular,30,apr,144,2,-1,0,unknown,no
33,self-employed,married,tertiary,no,980,no,no,cellular,25,jul,170,3,-1,0,unknown,no
42,technician,single,secondary,no,-1,no,no,cellular,29,jan,259,1,-1,0,unknown,no
33,management,single,tertiary,no,3655,no,no,cellular,19,aug,183,20,-1,0,unknown,no
30,management,married,tertiary,no,1403,no,no,cellular,6,aug,136,4,-1,0,unknown,no
55,admin.,married,secondary,no,512,no,no,cellular,18,aug,115,4,-1,0,unknown,no
53,management,married,tertiary,no,18931,no,no,cellular,5,aug,224,1,86,23,,no
30,technician,single,secondary,no,0,no,no,cellular,7,aug,82,3,-1,0,unknown,no
33,management,married,tertiary,no,663,yes,no,cellular,7,apr,381,1,243,4,failure,no
49,admin.,single,primary,no,655,yes,no,cellular,13,may,-32,5,-1,0,unknown,no
36,admin.,single,secondary,no,135,yes,no,cellular,29,jan,263,2,192,3,,no
58,management,married,tertiary,no,256,no,no,cellular,10,dec,422,1,188,3,success,yes
38,technician,single,secondary,no,1019,yes,no,cellular,6,may,249,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,777,yes,no,cellular,6,may,185,3,-1,0,unknown,no
59,retired,married,primary,no,-90,no,yes,telephone,15,jul,41,5,-1,0,unknown,no
30,admin.,married,secondary,no,4457,yes,no,cellular,21,nov,566,4,-1,0,unknown,yes
49,technician,married,secondary,no,412,no,no,cellular,19,aug,1293,8,-1,0,unknown,yes
30,services,married,secondary,no,-68,yes,yes,cellular,24,jul,78,1,-1,0,unknown,no
40,admin.,married,secondary,no,2082,no,no,unknown,12,jun,82,1,-1,0,unknown,no
42,blue-collar,single,primary,no,-68,yes,yes,unknown,26,may,167,1,-1,0,unknown,no
31,admin.,married,secondary,no,352,no,no,telephone,28,oct,60,1,-1,0,unknown,no
33,technician,single,secondary,yes,-374,no,yes,cellular,20,aug,160,2,-1,0,unknown,no
51,housemaid,married,primary,no,289,no,no,unknown,14,may,97,5,-1,0,unknown,no
51,management,married,tertiary,no,1612,yes,no,cellular,18,nov,61,2,131,1,failure,no
52,services,married,secondary,no,145,no,no,cellular,22,aug,205,4,-1,0,unknown,no
57,housemaid,divorced,primary,no,395,no,no,unknown,11,jun,125,1,-1,0,unknown,no
57,management,married,tertiary,no,388,no,yes,unknown,15,may,262,4,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,-159,yes,no,unknown,4,jun,382,3,-1,0,unknown,no
50,management,married,secondary,no,42,yes,no,cellular,13,may,85,2,265,4,,no
59,retired,married,primary,yes,-488,no,yes,unknown,6,jun,247,1,-1,0,unknown,no
42,services,divorced,secondary,no,241,yes,no,unknown,19,jun,405,2,-1,0,unknown,no
26,technician,single,secondary,no,3244,no,no,cellular,28,jan,390,1,-1,0,unknown,no
39,management,single,tertiary,no,4025,yes,yes,unknown,21,may,162,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,0,yes,no,unknown,30,may,376,3,-1,0,unknown,no
29,services,single,secondary,no,-32,no,yes,cellular,8,jul,510,1,-1,0,unknown,no
29,student,single,secondary,no,200,yes,no,unknown,4,jun,87,2,-1,0,unknown,no
55,management,divorced,primary,no,3629,yes,no,unknown,30,may,87,1,-1,0,unknown,no
55,housemaid,married,primary,no,211,no,no,cellular,18,aug,111,3,-1,0,unknown,no
39,management,divorced,tertiary,no,5009,yes,no,cellular,15,jul,1083,2,-1,0,unknown,no
69,services,married,,no,23592,no,no,cellular,3,jul,837,3,-1,0,unknown,no
43,blue-collar,married,primary,no,-192,yes,no,unknown,8,may,1120,2,-1,0,unknown,yes
54,technician,married,secondary,no,1455,yes,no,unknown,18,jun,90,4,-1,0,unknown,no
33,management,married,tertiary,no,3669,yes,no,cellular,17,apr,370,1,-1,0,unknown,no
36,admin.,single,tertiary,no,980,no,no,cellular,30,jul,156,3,179,4,failure,no
32,unemployed,married,tertiary,no,7,yes,no,cellular,30,jul,29,3,-1,0,unknown,no
51,admin.,divorced,tertiary,no,66,yes,no,cellular,10,mar,138,1,478,2,failure,no
30,management,single,secondary,no,24,no,no,cellular,12,aug,29,4,-1,0,unknown,no
36,management,divorced,tertiary,no,-1,no,no,cellular,26,feb,88,3,-1,0,unknown,no
33,unemployed,married,secondary,no,229,yes,no,unknown,8,may,205,4,-1,0,unknown,no
35,management,single,tertiary,no,331,yes,no,cellular,18,may,30,5,-1,0,unknown,no
31,blue-collar,married,secondary,no,2577,yes,no,unknown,13,may,611,2,-1,0,unknown,no
29,unemployed,married,secondary,no,687,no,no,cellular,8,oct,309,2,88,6,,no
36,admin.,married,secondary,no,0,yes,yes,cellular,11,may,94,1,-1,0,unknown,no
36,student,single,,no,449,no,no,cellular,4,feb,166,2,-1,0,unknown,no
30,technician,single,secondary,no,-109,yes,no,cellular,15,may,73,2,297,2,,no
31,blue-collar,single,secondary,no,-2,no,yes,cellular,7,jul,221,2,-1,0,unknown,no
44,services,married,secondary,no,300,yes,no,cellular,7,jul,182,3,-1,0,unknown,no
74,retired,divorced,primary,no,166,no,no,cellular,13,aug,99,1,-1,0,unknown,no
44,technician,married,secondary,no,736,yes,no,telephone,14,may,210,2,-1,0,unknown,no
45,services,married,secondary,no,1306,no,no,unknown,11,jun,125,3,-1,0,unknown,no
31,blue-collar,married,primary,no,620,no,no,cellular,30,mar,95,1,-1,0,unknown,no
46,housemaid,married,primary,no,75,no,no,unknown,9,jun,302,1,-1,0,unknown,no
57,admin.,married,primary,no,1694,yes,no,telephone,17,nov,378,1,-1,0,unknown,no
42,services,divorced,secondary,no,108,no,no,cellular,25,jul,360,13,-1,0,unknown,no
38,management,single,,no,715,yes,no,cellular,2,apr,951,1,132,3,failure,no
38,technician,single,tertiary,no,2496,no,no,unknown,17,jun,193,1,-1,0,unknown,no
54,technician,married,tertiary,no,1188,yes,no,cellular,22,may,89,1,-1,0,unknown,no
25,technician,married,secondary,no,-559,yes,no,cellular,14,jul,189,3,-1,0,unknown,no
32,blue-collar,married,primary,no,885,yes,no,unknown,21,may,127,2,-1,0,unknown,no
37,management,married,tertiary,no,1393,no,yes,unknown,11,jun,129,3,-1,0,unknown,no
25,self-employed,single,tertiary,no,453,yes,no,cellular,17,jul,134,1,-1,0,unknown,no
41,admin.,married,secondary,no,158,yes,no,cellular,1,oct,250,2,120,4,,no
27,housemaid,married,primary,no,0,yes,no,cellular,23,jul,435,3,-1,0,unknown,no
30,technician,single,secondary,no,1352,yes,no,cellular,13,may,321,4,-1,0,unknown,no
47,technician,married,secondary,no,10179,yes,no,unknown,9,jun,179,2,-1,0,unknown,no
49,technician,divorced,secondary,no,3394,yes,no,unknown,20,jun,14,22,-1,0,unknown,no
33,unemployed,married,secondary,no,456,no,no,telephone,11,nov,119,1,-1,0,unknown,no
46,admin.,single,secondary,no,1070,yes,no,cellular,6,apr,194,2,-1,0,unknown,no
53,unemployed,single,secondary,no,4,no,no,cellular,30,jul,259,3,-1,0,unknown,no
53,technician,divorced,secondary,no,258,yes,yes,cellular,5,may,48,2,-1,0,unknown,no
36,self-employed,single,tertiary,no,577,yes,no,cellular,15,may,33,1,298,1,failure,no
28,student,single,tertiary,no,2306,no,no,cellular,29,oct,140,2,-1,0,unknown,no
54,blue-collar,married,secondary,no,-102,yes,no,cellular,27,aug,164,7,-1,0,unknown,no
51,technician,married,tertiary,no,825,no,no,cellular,17,nov,977,3,-1,0,unknown,yes
27,technician,single,tertiary,no,11862,no,no,cellular,25,nov,285,2,97,7,success,yes
36,unemployed,married,secondary,no,533,yes,no,cellular,2,feb,619,1,272,1,failure,no
42,management,single,tertiary,no,145,no,no,cellular,26,aug,174,2,-1,0,unknown,no
29,management,married,tertiary,no,247,no,no,cellular,16,sep,143,2,587,3,failure,yes
50,management,married,tertiary,no,463,no,yes,cellular,17,nov,141,3,-1,0,unknown,no
59,housemaid,married,tertiary,no,0,no,yes,cellular,29,jul,376,2,-1,0,unknown,no
34,technician,married,tertiary,no,8463,no,no,cellular,13,aug,80,2,-1,0,unknown,no
33,technician,married,secondary,no,763,no,no,cellular,13,aug,182,8,-1,0,unknown,no
39,services,single,secondary,no,-106,no,no,unknown,1,jul,60,4,-1,0,unknown,no
59,blue-collar,married,primary,no,-209,no,no,telephone,30,jul,215,3,-1,0,unknown,no
32,services,married,primary,no,218,yes,no,cellular,4,feb,177,3,-1,0,unknown,no
34,admin.,single,tertiary,no,18,yes,yes,cellular,30,apr,359,1,-1,0,unknown,yes
58,retired,married,primary,no,1980,no,no,cellular,5,jun,255,1,-1,0,unknown,yes
31,student,single,,no,988,no,no,cellular,4,dec,377,5,191,11,,no
40,management,married,tertiary,no,-606,yes,no,cellular,6,may,90,1,345,1,failure,no
52,management,married,,no,1708,no,no,unknown,6,sep,310,1,75,4,failure,yes
31,services,single,secondary,no,0,yes,no,unknown,28,may,231,2,-1,0,unknown,no
55,retired,married,secondary,no,1126,yes,no,telephone,28,jul,388,2,-1,0,unknown,no
31,blue-collar,married,primary,no,856,yes,no,unknown,8,may,303,3,-1,0,unknown,no
35,management,single,secondary,no,6809,yes,no,unknown,9,may,750,7,-1,0,unknown,no
48,housemaid,married,primary,no,332,yes,no,cellular,1,jun,262,1,-1,0,unknown,no
52,services,married,secondary,no,659,no,no,cellular,28,jan,390,4,93,1,success,yes
36,management,married,tertiary,no,101,yes,yes,unknown,5,may,426,1,-1,0,unknown,no
35,admin.,single,secondary,no,943,no,no,telephone,14,nov,24,1,-1,0,unknown,no
51,blue-collar,married,primary,no,1016,yes,no,cellular,20,apr,78,1,-1,0,unknown,no
42,management,divorced,tertiary,no,0,no,no,unknown,19,may,131,2,-1,0,unknown,no
29,technician,single,secondary,no,115,no,no,unknown,27,may,340,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,2289,yes,yes,cellular,20,nov,133,1,-1,0,unknown,no
295,technician,married,secondary,no,428,no,no,cellular,14,jul,131,4,-1,0,unknown,no
46,admin.,single,secondary,no,533,no,no,cellular,22,may,71,1,-1,0,unknown,no
31,technician,single,tertiary,no,882,no,no,cellular,4,sep,293,1,93,1,success,yes
49,technician,single,secondary,no,74,yes,no,unknown,30,may,130,1,-1,0,unknown,no
54,retired,married,secondary,no,-488,no,yes,unknown,3,jul,172,2,-1,0,unknown,no
35,services,married,secondary,no,1417,yes,no,cellular,14,may,65,3,-1,0,unknown,no
53,management,married,tertiary,no,6571,no,no,cellular,3,feb,208,1,-1,0,unknown,yes
40,self-employed,married,tertiary,no,271,yes,no,cellular,11,aug,265,4,-1,0,unknown,no
34,blue-collar,single,tertiary,no,42,no,no,cellular,5,aug,297,1,-1,0,unknown,no
35,self-employed,married,tertiary,no,1250,yes,no,cellular,2,apr,361,1,136,1,,no
28,management,single,tertiary,no,682,yes,no,cellular,7,may,79,1,-1,0,unknown,no
41,self-employed,married,secondary,no,304,yes,no,unknown,12,may,1147,2,-1,0,unknown,no
25,management,single,tertiary,no,137,yes,no,cellular,24,jul,281,3,-1,0,unknown,no
54,technician,married,secondary,no,0,no,no,telephone,14,aug,159,2,106,6,success,no
28,student,single,secondary,no,67,no,no,cellular,20,aug,329,3,199,2,,yes
41,technician,married,tertiary,no,-378,yes,yes,unknown,19,jun,252,2,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,1780,yes,no,unknown,2,jun,187,9,-1,0,unknown,no
39,management,divorced,tertiary,no,224,yes,no,cellular,5,may,106,1,-1,0,unknown,no
37,management,single,tertiary,no,22125,no,yes,cellular,21,nov,331,2,-1,0,unknown,yes
39,blue-collar,married,secondary,no,366,yes,no,cellular,28,jul,551,5,-1,0,unknown,no
38,technician,single,secondary,no,12926,yes,no,unknown,3,jun,280,1,-1,0,unknown,no
26,technician,single,secondary,yes,-454,no,yes,cellular,18,jul,652,2,-1,0,unknown,no
35,services,married,tertiary,no,260,yes,no,cellular,11,jul,134,2,-1,0,unknown,no
55,management,divorced,tertiary,no,608,yes,no,cellular,7,may,161,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,415,yes,no,cellular,11,may,128,3,-1,0,unknown,no
59,management,divorced,tertiary,no,-76,yes,yes,unknown,6,may,264,1,-1,0,unknown,no
48,housemaid,married,secondary,no,1397,no,no,cellular,31,jul,66,2,-1,0,unknown,no
42,management,divorced,secondary,yes,923,yes,no,unknown,19,jun,129,2,-1,0,unknown,no
30,management,single,tertiary,no,54,yes,yes,cellular,19,nov,192,1,177,3,failure,no
40,retired,divorced,primary,no,919,yes,no,cellular,14,may,103,2,-1,0,unknown,no
31,blue-collar,married,primary,no,-423,yes,yes,unknown,27,jun,135,2,-1,0,unknown,no
48,admin.,divorced,secondary,no,-212,yes,yes,unknown,26,may,76,1,-1,0,unknown,no
36,management,married,tertiary,no,926,no,no,cellular,14,apr,216,1,-1,0,unknown,yes
32,blue-collar,married,secondary,no,1,yes,no,cellular,18,nov,77,3,-1,0,unknown,no
43,management,married,,no,595,no,no,telephone,28,jan,518,1,-1,0,unknown,no
30,housemaid,single,secondary,no,1924,no,no,cellular,6,feb,170,1,-1,0,unknown,no
32,admin.,married,tertiary,no,157,no,no,cellular,27,aug,300,4,-1,0,unknown,no
40,blue-collar,married,primary,yes,-56,yes,no,unknown,27,may,316,1,-1,0,unknown,no
43,management,married,tertiary,no,676,no,no,cellular,25,aug,143,4,-1,0,unknown,no
29,admin,single,secondary,no,914,yes,no,cellular,29,jan,344,1,-1,0,unknown,no
47,blue-collar,married,primary,no,2,yes,yes,unknown,14,may,164,1,-1,0,unknown,no
37,services,married,secondary,no,0,yes,no,cellular,22,jul,272,1,-1,0,unknown,no
58,technician,married,tertiary,no,332,no,no,cellular,5,aug,371,3,-1,0,unknown,no
46,blue-collar,single,primary,no,96,yes,no,cellular,16,apr,99,1,148,1,failure,no
36,technician,single,secondary,no,265,yes,yes,cellular,2,feb,88,1,273,1,failure,no
32,blue-collar,single,secondary,no,218,yes,no,cellular,18,may,134,1,-1,0,unknown,no
60,unknown,married,primary,no,4722,no,no,unknown,20,jun,459,3,-1,0,unknown,no
43,admin.,divorced,tertiary,no,1440,yes,yes,unknown,30,may,254,1,-1,0,unknown,no
24,admin.,single,secondary,no,99,no,no,cellular,4,feb,56,3,-1,0,unknown,no
